Reference,DOI,Location,Species,Treatment,Experiment,Condition,Day,Proportion_mean,Proportion_sd,Proportion_n,Source,Notes,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.914783131,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.983893889,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.95837765,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,15-mm mesh,192,Live,32,0.801111024,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,15-mm mesh,192,Live,32,0.728654082,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,15-mm mesh,193,Live,32,0.689592795,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,15-mm mesh,194,Live,32,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,15-mm mesh,194,Live,32,0.288548141,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,39,0.934123002,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,39,0.940601968,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,39,0.953228308,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,39,0.975676225,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,39,0.96935674,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,0.209253518,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,46,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,46,0.983841849,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,46,0.945876498,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,1.009627047,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,0.949376559,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.915843078,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.961923038,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,15-mm mesh,191,Live,32,0.932095875,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,15-mm mesh,192,Live,32,0.77435148,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,15-mm mesh,192,Live,32,0.658547621,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,15-mm mesh,192,Live,32,0.861502441,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,15-mm mesh,193,Live,32,0.841559548,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,15-mm mesh,193,Live,32,0.883332274,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,46,0.95903707,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,46,0.598777046,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,46,0.829821784,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,0.932869565,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,0.042277212,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,46,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,46,0.993200812,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,46,0.932331112,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,46,0.950400981,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,39,0.943880912,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,46,0.96713282,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,39,0.723366585,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,39,0.922989963,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,1.12162894,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,0.94717189,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,0.959458357,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,2-mm mesh,190,Live,39,0.877936523,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,39,1.007092586,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,2-mm mesh,187,Live,39,0.937972632,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,2-mm mesh,188,Live,46,0.974201824,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,0.972799306,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,2-mm mesh,189,Live,39,1.08087449,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,0,1,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,12,0.965079789,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,35,0.917092467,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,48,0.920275924,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,63,0.78495552,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,92,1.042405804,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,139,1.153787089,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,200,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria digitata,NA,195,Live,200,0.110846322,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,0,1,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,12,0.930385208,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,35,0.926677625,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,48,1.118789717,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,63,1.019155405,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,92,0.993187214,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,139,0.857908412,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,200,0.788761175,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,200,0.75878297,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Laminaria hyperborea,NA,196,Live,200,0.833266314,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,NA,197,Live,0,1,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,NA,197,Live,12,0.973511464,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,NA,197,Live,35,1.018770745,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccharina latissima,NA,197,Live,48,1.021118439,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,0,1,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,12,0.99904843,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,35,0.046221355,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,48,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,63,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,92,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,139,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,200,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,200,0,NA,1,Data,,,,
Wright & Kregting unpublished,NA,"Walter Rocks, Strangford Lough, Northern Ireland, United Kingdom",Saccorhiza polyschides,NA,198,Live,200,0,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,0,1,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,0,1,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,49,0.352005837,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,66,0.257491267,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,10,0.952628015,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,73,8.62717E-08,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,2,0.688861428,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,24,0.352605226,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,31,3.11915E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,28,0.622505402,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,56,0.65556136,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,1,0.575953299,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,4,0.530197739,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,35,0.16634762,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,7,0.852625223,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,35,0.402616402,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,28,0.693494656,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,14,1.04880598,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,42,1.50599E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,4,0.828858516,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,63,0.767939074,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,14,0.946232237,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,35,2.63045E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,24,0.047361838,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,70,0.212084666,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,56,0.200483075,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,31,0.905984336,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,45,0.813408643,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,45,1.76219E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,1,0.752656578,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,56,2.11382E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,28,1.07341E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,42,0.507568718,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,42,3.50628E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,42,0.759460847,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,70,1.22946E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,38,2.03369E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,49,3.62317E-07,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,200,Dead,14,0.201561114,NA,1,Data,,,,
Wright et al. (this study),NA,"Dutch Inn, Cottesloe, Perth, Western Australia, Australia",Ecklonia radiata,NA,199,Live,49,0.437059035,NA,1,Data,,,,
